id_usuario,nombres,apellidos,tipo_documento,numero_documento,correo,telefono,celular,estado_usuario,id_rol,id_detalle_residente,propietario,apartamento,torre,residente_activo,id_reserva,hora_inicio,hora_fin,estado_reserva,fecha_uso,observacion_reserva,forma_pago,valor_pago,placa,tipo_vehiculo,vehiculo_activo,documentos_vehiculo,id_parqueadero,numero_parqueadero,comunal,estado_parqueadero,id_sorteo,tipo_residente_propietario,fecha_inicio_sorteo,hora_sorteo,estado_sorteo,id_correspondencia,tipo_correspondencia,descripcion_correspondencia,fecha_registro,id_paquete,torre_paquete,apartamento_paquete,descripcion_paquete,fecha_recepcion,fecha_entrega,id_novedad,descripcion_novedad,fecha_novedad,observacion_extra1,observacion_extra2
50,Diego,Pérez,Pasaporte,3918866,diego.pérez@mail.com,3920414202,3568153306,Inactivo,3,50,True,271,3,False,50,22:00:34,00:00:34,Rechazada,2025-12-12,Observación ejemplo,Transferencia,175205.9,XYZ940,Carro,False,False,50,42,True,False,50,,2025-12-18,22:00:34,False,50,Recibo,Descripción ejemplo,2025-10-28 22:00:34.008905,50,5,187,Paquete ejemplo,2025-11-11 22:00:34.008907,2025-11-13 22:00:34.008907,50,Novedad ejemplo,2025-11-10 22:00:34.008910,Obs extra 1,Obs extra 2
51,Ana,Rodríguez,TI,7920451,ana.rodríguez@mail.com,3805542601,3578541564,Activo,3,51,False,444,1,False,51,22:00:34,00:00:34,Rechazada,2025-12-07,Observación ejemplo,Efectivo,419835.11,XYZ542,Carro,False,False,51,7,True,True,51,True,2025-12-05,22:00:34,False,51,Recibo,Descripción ejemplo,2025-11-19 22:00:34.008940,51,19,225,Paquete ejemplo,2025-11-17 22:00:34.008942,2025-11-20 22:00:34.008942,51,Novedad ejemplo,2025-11-16 22:00:34.008945,Obs extra 1,Obs extra 2
52,Diego,Hernández,CE,4513251,diego.hernández@mail.com,3982679879,3840673217,Inactivo,1,52,True,375,19,True,52,22:00:34,00:00:34,Rechazada,2025-12-16,Observación ejemplo,Efectivo,173130.66,ABC228,Moto,True,True,52,13,True,False,52,True,2025-12-15,22:00:34,False,52,Recibo,Descripción ejemplo,2025-11-08 22:00:34.008975,52,1,232,Paquete ejemplo,2025-11-17 22:00:34.008977,2025-11-19 22:00:34.008977,52,Novedad ejemplo,2025-11-14 22:00:34.008980,Obs extra 1,Obs extra 2
53,Carlos,Ramírez,Pasaporte,7747758,carlos.ramírez@mail.com,3478153795,3853820695,Inactivo,1,53,True,135,3,False,53,22:00:34,00:00:34,Rechazada,2025-12-13,Observación ejemplo,Efectivo,397323.06,XYZ624,Carro,True,True,53,73,False,True,53,,2026-01-19,22:00:34,True,53,Recibo,Descripción ejemplo,2025-11-06 22:00:34.009210,53,11,461,Paquete ejemplo,2025-11-14 22:00:34.009214,2025-11-19 22:00:34.009214,53,Novedad ejemplo,2025-11-09 22:00:34.009220,Obs extra 1,Obs extra 2
54,Sofía,Vargas,TI,1629593,sofía.vargas@mail.com,3486370240,3566874424,Activo,1,54,False,413,9,True,54,22:00:34,00:00:34,Aprobada,2025-12-13,Observación ejemplo,Efectivo,182320.85,ABC448,Moto,False,False,54,21,False,True,54,,2025-11-28,22:00:34,False,54,Recibo,Descripción ejemplo,2025-11-09 22:00:34.009296,54,17,496,Paquete ejemplo,2025-11-19 22:00:34.009301,2025-11-21 22:00:34.009301,54,Novedad ejemplo,2025-11-10 22:00:34.009305,Obs extra 1,Obs extra 2
55,Diego,Hernández,Pasaporte,5556891,diego.hernández@mail.com,3531392290,3588439548,Activo,2,55,True,237,10,True,55,22:00:34,00:00:34,Rechazada,2025-12-20,Observación ejemplo,Efectivo,115356.03,DEF656,Moto,False,False,55,26,False,False,55,,2025-12-12,22:00:34,False,55,Recibo,Descripción ejemplo,2025-10-22 22:00:34.009340,55,3,297,Paquete ejemplo,2025-11-16 22:00:34.009341,2025-11-20 22:00:34.009341,55,Novedad ejemplo,2025-11-20 22:00:34.009345,Obs extra 1,Obs extra 2
56,María,Gómez,CE,1435473,maría.gómez@mail.com,3371266467,3441627979,Activo,2,56,False,378,6,True,56,22:00:34,00:00:34,Rechazada,2025-12-02,Observación ejemplo,Transferencia,195108.43,ABC618,Moto,True,True,56,87,True,False,56,True,2025-12-01,22:00:34,False,56,Recibo,Descripción ejemplo,2025-11-07 22:00:34.009403,56,13,268,Paquete ejemplo,2025-11-18 22:00:34.009407,2025-11-20 22:00:34.009407,56,Novedad ejemplo,2025-11-09 22:00:34.009413,Obs extra 1,Obs extra 2
57,Sofía,Rodríguez,CC,6614882,sofía.rodríguez@mail.com,3502688005,3543786363,Inactivo,3,57,False,393,2,False,57,22:00:34,00:00:34,Rechazada,2025-12-19,Observación ejemplo,Efectivo,473419.98,GHI978,Moto,False,True,57,83,False,True,57,,2025-11-24,22:00:34,True,57,Recibo,Descripción ejemplo,2025-11-04 22:00:34.009502,57,16,470,Paquete ejemplo,2025-11-12 22:00:34.009505,2025-11-13 22:00:34.009505,57,Novedad ejemplo,2025-11-05 22:00:34.009511,Obs extra 1,Obs extra 2
58,Valentina,Torres,CC,5744165,valentina.torres@mail.com,3176261152,3775565515,Inactivo,2,58,False,251,8,False,58,22:00:34,00:00:34,En espera,2025-12-15,Observación ejemplo,Efectivo,112248.55,DEF260,Carro,False,True,58,1,False,False,58,True,2025-12-01,22:00:34,True,58,Recibo,Descripción ejemplo,2025-11-12 22:00:34.009572,58,7,158,Paquete ejemplo,2025-11-19 22:00:34.009575,2025-11-20 22:00:34.009575,58,Novedad ejemplo,2025-11-09 22:00:34.009581,Obs extra 1,Obs extra 2
59,Valentina,López,CE,6273717,valentina.lópez@mail.com,3131368313,3541943163,Inactivo,1,59,False,145,4,True,59,22:00:34,00:00:34,Aprobada,2025-12-15,Observación ejemplo,Transferencia,114210.25,XYZ942,Moto,True,False,59,2,True,True,59,,2025-12-09,22:00:34,False,59,Recibo,Descripción ejemplo,2025-11-03 22:00:34.009639,59,11,140,Paquete ejemplo,2025-11-12 22:00:34.009641,2025-11-16 22:00:34.009641,59,Novedad ejemplo,2025-11-09 22:00:34.009645,Obs extra 1,Obs extra 2
60,Juan,Torres,Pasaporte,4060191,juan.torres@mail.com,3641640886,3761414124,Inactivo,2,60,True,191,11,True,60,22:00:34,00:00:34,En espera,2025-12-07,Observación ejemplo,Efectivo,467117.81,XYZ562,Moto,False,False,60,52,True,True,60,,2025-12-28,22:00:34,True,60,Recibo,Descripción ejemplo,2025-11-02 22:00:34.009694,60,3,104,Paquete ejemplo,2025-11-14 22:00:34.009697,2025-11-17 22:00:34.009697,60,Novedad ejemplo,2025-11-08 22:00:34.009703,Obs extra 1,Obs extra 2
61,Diego,Pérez,TI,9336035,diego.pérez@mail.com,3416194276,3426455246,Inactivo,2,61,False,329,4,False,61,22:00:34,00:00:34,En espera,2025-11-30,Observación ejemplo,Efectivo,331778.22,DEF534,Carro,True,True,61,40,False,True,61,,2025-11-29,22:00:34,False,61,Recibo,Descripción ejemplo,2025-11-16 22:00:34.009760,61,9,254,Paquete ejemplo,2025-11-12 22:00:34.009762,2025-11-17 22:00:34.009762,61,Novedad ejemplo,2025-11-06 22:00:34.009765,Obs extra 1,Obs extra 2
62,María,García,CC,1891791,maría.garcía@mail.com,3531794507,3263100749,Activo,1,62,False,138,6,False,62,22:00:34,00:00:34,Aprobada,2025-12-15,Observación ejemplo,Efectivo,363020.37,XYZ847,Moto,False,True,62,24,True,False,62,,2026-01-10,22:00:34,False,62,Recibo,Descripción ejemplo,2025-11-10 22:00:34.009802,62,3,415,Paquete ejemplo,2025-11-15 22:00:34.009831,2025-11-17 22:00:34.009831,62,Novedad ejemplo,2025-11-18 22:00:34.009834,Obs extra 1,Obs extra 2
63,Luis,Vargas,CE,2867779,luis.vargas@mail.com,3569466853,3126591688,Inactivo,1,63,False,274,11,True,63,22:00:34,00:00:34,En espera,2025-12-10,Observación ejemplo,Efectivo,136807.71,XYZ214,Carro,False,True,63,14,False,False,63,False,2025-11-26,22:00:34,False,63,Recibo,Descripción ejemplo,2025-11-04 22:00:34.009875,63,6,338,Paquete ejemplo,2025-11-13 22:00:34.009879,2025-11-17 22:00:34.009879,63,Novedad ejemplo,2025-11-05 22:00:34.009885,Obs extra 1,Obs extra 2
64,Luis,García,CE,7806632,luis.garcía@mail.com,3496140305,3602445412,Activo,1,64,True,408,6,True,64,22:00:34,00:00:34,En espera,2025-12-19,Observación ejemplo,Transferencia,126611.12,ABC871,Carro,True,False,64,64,True,True,64,False,2025-12-22,22:00:34,True,64,Recibo,Descripción ejemplo,2025-10-22 22:00:34.009934,64,20,253,Paquete ejemplo,2025-11-13 22:00:34.009936,2025-11-17 22:00:34.009936,64,Novedad ejemplo,2025-11-16 22:00:34.009939,Obs extra 1,Obs extra 2
65,Pedro,Gómez,Pasaporte,9977863,pedro.gómez@mail.com,3129701979,3621142948,Inactivo,3,65,False,234,11,False,65,22:00:34,00:00:34,En espera,2025-12-13,Observación ejemplo,Efectivo,312673.11,ABC600,Moto,True,True,65,50,False,False,65,True,2025-12-07,22:00:34,False,65,Recibo,Descripción ejemplo,2025-10-30 22:00:34.009985,65,15,225,Paquete ejemplo,2025-11-10 22:00:34.009989,2025-11-11 22:00:34.009989,65,Novedad ejemplo,2025-11-11 22:00:34.009994,Obs extra 1,Obs extra 2
66,Diego,Ramírez,TI,6663580,diego.ramírez@mail.com,3478745420,3447774852,Inactivo,2,66,False,284,4,True,66,22:00:34,00:00:34,Rechazada,2025-11-23,Observación ejemplo,Transferencia,138483.81,DEF346,Carro,True,True,66,78,True,True,66,False,2026-01-05,22:00:34,True,66,Recibo,Descripción ejemplo,2025-11-09 22:00:34.010056,66,7,253,Paquete ejemplo,2025-11-13 22:00:34.010060,2025-11-17 22:00:34.010060,66,Novedad ejemplo,2025-11-14 22:00:34.010065,Obs extra 1,Obs extra 2
67,Valentina,Vargas,CC,3324361,valentina.vargas@mail.com,3104978885,3832473557,Activo,3,67,False,369,3,True,67,22:00:34,00:00:34,Rechazada,2025-12-15,Observación ejemplo,Transferencia,322396.24,DEF617,Carro,True,True,67,25,True,False,67,False,2026-01-18,22:00:34,False,67,Recibo,Descripción ejemplo,2025-10-28 22:00:34.010123,67,6,347,Paquete ejemplo,2025-11-18 22:00:34.010126,2025-11-22 22:00:34.010126,67,Novedad ejemplo,2025-11-10 22:00:34.010132,Obs extra 1,Obs extra 2
68,María,Rodríguez,CE,9547655,maría.rodríguez@mail.com,3797003329,3148136631,Inactivo,1,68,True,488,5,True,68,22:00:34,00:00:34,Rechazada,2025-12-06,Observación ejemplo,Efectivo,239050.34,DEF131,Moto,False,False,68,42,True,False,68,False,2025-11-29,22:00:34,False,68,Recibo,Descripción ejemplo,2025-11-07 22:00:34.010273,68,3,497,Paquete ejemplo,2025-11-17 22:00:34.010277,2025-11-19 22:00:34.010277,68,Novedad ejemplo,2025-11-14 22:00:34.010283,Obs extra 1,Obs extra 2
69,Pedro,López,CC,7755660,pedro.lópez@mail.com,3612936865,3376753175,Inactivo,2,69,True,226,4,True,69,22:00:34,00:00:34,Rechazada,2025-11-29,Observación ejemplo,Transferencia,77731.74,DEF583,Moto,True,False,69,16,False,False,69,False,2025-12-14,22:00:34,True,69,Recibo,Descripción ejemplo,2025-10-30 22:00:34.010330,69,5,457,Paquete ejemplo,2025-11-19 22:00:34.010332,2025-11-24 22:00:34.010332,69,Novedad ejemplo,2025-11-14 22:00:34.010335,Obs extra 1,Obs extra 2
70,Ana,Ramírez,Pasaporte,9393227,ana.ramírez@mail.com,3899194241,3199000652,Activo,2,70,False,370,5,False,70,22:00:34,00:00:34,Rechazada,2025-12-17,Observación ejemplo,Efectivo,129386.27,GHI450,Carro,False,False,70,10,True,False,70,False,2025-12-11,22:00:34,False,70,Recibo,Descripción ejemplo,2025-11-03 22:00:34.010392,70,15,466,Paquete ejemplo,2025-11-18 22:00:34.010397,2025-11-22 22:00:34.010397,70,Novedad ejemplo,2025-11-17 22:00:34.010403,Obs extra 1,Obs extra 2
71,Pedro,Pérez,CE,8222960,pedro.pérez@mail.com,3679734979,3988299277,Activo,3,71,True,354,6,True,71,22:00:34,00:00:34,Rechazada,2025-12-18,Observación ejemplo,Efectivo,495650.54,ABC906,Moto,False,False,71,20,False,False,71,False,2026-01-18,22:00:34,False,71,Recibo,Descripción ejemplo,2025-10-27 22:00:34.010453,71,20,188,Paquete ejemplo,2025-11-10 22:00:34.010457,2025-11-14 22:00:34.010457,71,Novedad ejemplo,2025-11-14 22:00:34.010462,Obs extra 1,Obs extra 2
72,Valentina,Torres,TI,6182744,valentina.torres@mail.com,3864531325,3836281591,Inactivo,1,72,True,493,8,True,72,22:00:34,00:00:34,Rechazada,2025-11-27,Observación ejemplo,Transferencia,113252.91,GHI351,Moto,False,True,72,50,False,True,72,,2025-12-14,22:00:34,False,72,Recibo,Descripción ejemplo,2025-10-25 22:00:34.010516,72,11,248,Paquete ejemplo,2025-11-18 22:00:34.010520,2025-11-21 22:00:34.010520,72,Novedad ejemplo,2025-11-14 22:00:34.010526,Obs extra 1,Obs extra 2
73,Pedro,López,CE,6226205,pedro.lópez@mail.com,3117649450,3108273207,Inactivo,1,73,False,175,10,False,73,22:00:34,00:00:34,Aprobada,2025-12-19,Observación ejemplo,Transferencia,470793.02,ABC814,Carro,True,True,73,69,False,False,73,False,2025-12-03,22:00:34,True,73,Recibo,Descripción ejemplo,2025-10-31 22:00:34.010579,73,10,308,Paquete ejemplo,2025-11-15 22:00:34.010583,2025-11-18 22:00:34.010583,73,Novedad ejemplo,2025-11-09 22:00:34.010589,Obs extra 1,Obs extra 2
74,Carlos,López,CE,8149693,carlos.lópez@mail.com,3555777658,3786116506,Inactivo,3,74,False,353,1,True,74,22:00:34,00:00:34,Rechazada,2025-12-07,Observación ejemplo,Transferencia,177909.45,GHI727,Moto,True,False,74,74,True,True,74,False,2026-01-13,22:00:34,True,74,Recibo,Descripción ejemplo,2025-11-12 22:00:34.010647,74,16,203,Paquete ejemplo,2025-11-14 22:00:34.010651,2025-11-17 22:00:34.010651,74,Novedad ejemplo,2025-11-07 22:00:34.010657,Obs extra 1,Obs extra 2
75,Juan,Rodríguez,CE,9132787,juan.rodríguez@mail.com,3563481783,3249737227,Inactivo,3,75,True,199,13,False,75,22:00:34,00:00:34,Rechazada,2025-12-17,Observación ejemplo,Transferencia,139812.56,ABC463,Carro,True,False,75,73,True,False,75,,2025-12-16,22:00:34,False,75,Recibo,Descripción ejemplo,2025-11-09 22:00:34.010710,75,6,439,Paquete ejemplo,2025-11-16 22:00:34.010711,2025-11-18 22:00:34.010711,75,Novedad ejemplo,2025-11-12 22:00:34.010715,Obs extra 1,Obs extra 2
76,Juan,López,CC,7835377,juan.lópez@mail.com,3197029633,3370821447,Activo,2,76,False,348,12,False,76,22:00:34,00:00:34,Rechazada,2025-11-27,Observación ejemplo,Transferencia,258688.74,DEF371,Carro,False,True,76,8,True,False,76,,2025-12-08,22:00:34,False,76,Recibo,Descripción ejemplo,2025-10-27 22:00:34.010757,76,10,241,Paquete ejemplo,2025-11-15 22:00:34.010761,2025-11-20 22:00:34.010761,76,Novedad ejemplo,2025-11-08 22:00:34.010767,Obs extra 1,Obs extra 2
77,Valentina,López,CE,6444993,valentina.lópez@mail.com,3740856688,3333337813,Inactivo,2,77,False,437,2,False,77,22:00:34,00:00:34,Aprobada,2025-11-30,Observación ejemplo,Transferencia,452937.63,GHI454,Moto,False,True,77,65,False,False,77,True,2026-01-14,22:00:34,True,77,Recibo,Descripción ejemplo,2025-10-29 22:00:34.010819,77,11,416,Paquete ejemplo,2025-11-15 22:00:34.010821,2025-11-18 22:00:34.010821,77,Novedad ejemplo,2025-11-05 22:00:34.010825,Obs extra 1,Obs extra 2
78,Diego,Torres,Pasaporte,9508635,diego.torres@mail.com,3614656593,3265465394,Activo,1,78,False,241,19,True,78,22:00:34,00:00:34,Rechazada,2025-11-25,Observación ejemplo,Efectivo,211735.13,DEF716,Carro,True,False,78,27,True,True,78,False,2025-12-13,22:00:34,False,78,Recibo,Descripción ejemplo,2025-11-08 22:00:34.010878,78,13,186,Paquete ejemplo,2025-11-17 22:00:34.010880,2025-11-19 22:00:34.010880,78,Novedad ejemplo,2025-11-15 22:00:34.010883,Obs extra 1,Obs extra 2
79,Luis,Pérez,Pasaporte,1749952,luis.pérez@mail.com,3707433876,3851530063,Activo,3,79,True,475,13,True,79,22:00:34,00:00:34,Rechazada,2025-12-06,Observación ejemplo,Efectivo,392781.84,GHI620,Carro,False,True,79,22,False,False,79,False,2025-12-18,22:00:34,False,79,Recibo,Descripción ejemplo,2025-11-06 22:00:34.010913,79,9,214,Paquete ejemplo,2025-11-17 22:00:34.010915,2025-11-18 22:00:34.010915,79,Novedad ejemplo,2025-11-13 22:00:34.010918,Obs extra 1,Obs extra 2
80,Sofía,Martínez,TI,4094996,sofía.martínez@mail.com,3471757755,3551643089,Inactivo,1,80,True,411,16,True,80,22:00:34,00:00:34,En espera,2025-12-17,Observación ejemplo,Efectivo,464725.05,ABC557,Carro,False,True,80,83,False,True,80,,2025-12-02,22:00:34,False,80,Recibo,Descripción ejemplo,2025-11-10 22:00:34.010976,80,2,379,Paquete ejemplo,2025-11-17 22:00:34.010980,2025-11-20 22:00:34.010980,80,Novedad ejemplo,2025-11-11 22:00:34.010986,Obs extra 1,Obs extra 2
81,Carlos,García,CE,5131648,carlos.garcía@mail.com,3502984994,3957603886,Inactivo,1,81,True,217,18,False,81,22:00:34,00:00:34,Rechazada,2025-12-03,Observación ejemplo,Efectivo,192729.35,DEF140,Carro,False,True,81,7,True,True,81,,2025-12-20,22:00:34,True,81,Recibo,Descripción ejemplo,2025-10-30 22:00:34.011034,81,13,458,Paquete ejemplo,2025-11-16 22:00:34.011036,2025-11-20 22:00:34.011036,81,Novedad ejemplo,2025-11-17 22:00:34.011040,Obs extra 1,Obs extra 2
82,Ana,Pérez,TI,1660380,ana.pérez@mail.com,3841746888,3119510182,Activo,2,82,False,118,17,True,82,22:00:34,00:00:34,Rechazada,2025-12-08,Observación ejemplo,Transferencia,233360.52,XYZ574,Moto,True,True,82,94,True,True,82,,2026-01-09,22:00:34,False,82,Recibo,Descripción ejemplo,2025-10-30 22:00:34.011091,82,18,428,Paquete ejemplo,2025-11-11 22:00:34.011093,2025-11-14 22:00:34.011093,82,Novedad ejemplo,2025-11-06 22:00:34.011096,Obs extra 1,Obs extra 2
83,Carlos,López,TI,4223970,carlos.lópez@mail.com,3887431498,3231028163,Inactivo,3,83,False,303,12,False,83,22:00:34,00:00:34,Aprobada,2025-12-18,Observación ejemplo,Efectivo,461539.27,ABC527,Moto,False,True,83,70,False,True,83,False,2026-01-10,22:00:34,True,83,Recibo,Descripción ejemplo,2025-11-05 22:00:34.011129,83,18,425,Paquete ejemplo,2025-11-13 22:00:34.011131,2025-11-14 22:00:34.011131,83,Novedad ejemplo,2025-11-11 22:00:34.011134,Obs extra 1,Obs extra 2
84,Sofía,Hernández,CE,4616531,sofía.hernández@mail.com,3476355593,3986835090,Inactivo,2,84,False,213,17,True,84,22:00:34,00:00:34,Rechazada,2025-11-29,Observación ejemplo,Transferencia,141027.25,ABC407,Carro,True,True,84,46,False,False,84,False,2026-01-18,22:00:34,False,84,Recibo,Descripción ejemplo,2025-11-13 22:00:34.011163,84,11,450,Paquete ejemplo,2025-11-11 22:00:34.011165,2025-11-14 22:00:34.011165,84,Novedad ejemplo,2025-11-09 22:00:34.011168,Obs extra 1,Obs extra 2
85,Luis,Torres,CC,4304057,luis.torres@mail.com,3510343837,3512628190,Activo,2,85,True,443,13,True,85,22:00:34,00:00:34,En espera,2025-12-14,Observación ejemplo,Transferencia,68130.65,XYZ151,Carro,True,True,85,98,True,False,85,,2025-12-20,22:00:34,True,85,Recibo,Descripción ejemplo,2025-11-03 22:00:34.011203,85,2,197,Paquete ejemplo,2025-11-11 22:00:34.011207,2025-11-16 22:00:34.011207,85,Novedad ejemplo,2025-11-05 22:00:34.011212,Obs extra 1,Obs extra 2
86,Luis,Gómez,Pasaporte,7815903,luis.gómez@mail.com,3112876033,3810136986,Inactivo,3,86,False,210,5,False,86,22:00:34,00:00:34,Rechazada,2025-12-13,Observación ejemplo,Transferencia,361219.54,XYZ186,Carro,False,False,86,34,True,False,86,True,2025-12-12,22:00:34,False,86,Recibo,Descripción ejemplo,2025-10-23 22:00:34.011261,86,6,150,Paquete ejemplo,2025-11-12 22:00:34.011263,2025-11-13 22:00:34.011263,86,Novedad ejemplo,2025-11-06 22:00:34.011267,Obs extra 1,Obs extra 2
87,María,López,CC,2036431,maría.lópez@mail.com,3547941194,3741164737,Activo,3,87,True,327,19,False,87,22:00:34,00:00:34,Aprobada,2025-11-24,Observación ejemplo,Transferencia,478408.34,DEF784,Moto,False,True,87,75,False,False,87,,2025-12-25,22:00:34,False,87,Recibo,Descripción ejemplo,2025-11-06 22:00:34.011307,87,4,422,Paquete ejemplo,2025-11-18 22:00:34.011310,2025-11-20 22:00:34.011310,87,Novedad ejemplo,2025-11-19 22:00:34.011317,Obs extra 1,Obs extra 2
88,Sofía,Rodríguez,Pasaporte,1747425,sofía.rodríguez@mail.com,3931959662,3364462115,Inactivo,1,88,True,286,11,True,88,22:00:34,00:00:34,Aprobada,2025-12-10,Observación ejemplo,Efectivo,124362.06,DEF126,Moto,False,True,88,5,False,False,88,False,2025-12-16,22:00:34,True,88,Recibo,Descripción ejemplo,2025-11-03 22:00:34.011372,88,7,463,Paquete ejemplo,2025-11-17 22:00:34.011376,2025-11-21 22:00:34.011376,88,Novedad ejemplo,2025-11-09 22:00:34.011382,Obs extra 1,Obs extra 2
89,Juan,Gómez,Pasaporte,4984542,juan.gómez@mail.com,3374481398,3862640103,Inactivo,3,89,False,455,15,False,89,22:00:34,00:00:34,Rechazada,2025-12-09,Observación ejemplo,Transferencia,409521.21,GHI889,Moto,True,False,89,74,True,False,89,False,2026-01-04,22:00:34,True,89,Recibo,Descripción ejemplo,2025-10-28 22:00:34.011447,89,15,137,Paquete ejemplo,2025-11-14 22:00:34.011451,2025-11-15 22:00:34.011451,89,Novedad ejemplo,2025-11-13 22:00:34.011458,Obs extra 1,Obs extra 2
90,Laura,Torres,TI,9038258,laura.torres@mail.com,3624279295,3442972520,Activo,2,90,True,168,7,False,90,22:00:34,00:00:34,Aprobada,2025-12-07,Observación ejemplo,Efectivo,203488.14,GHI392,Carro,False,False,90,47,False,True,90,,2025-12-08,22:00:34,False,90,Recibo,Descripción ejemplo,2025-11-18 22:00:34.011516,90,6,453,Paquete ejemplo,2025-11-18 22:00:34.011519,2025-11-21 22:00:34.011519,90,Novedad ejemplo,2025-11-15 22:00:34.011525,Obs extra 1,Obs extra 2
91,Carlos,Ramírez,TI,9256873,carlos.ramírez@mail.com,3334559646,3430928721,Activo,2,91,True,113,17,True,91,22:00:34,00:00:34,Rechazada,2025-11-24,Observación ejemplo,Efectivo,188476.02,ABC646,Moto,True,True,91,20,True,True,91,True,2025-12-16,22:00:34,False,91,Recibo,Descripción ejemplo,2025-11-11 22:00:34.011568,91,11,488,Paquete ejemplo,2025-11-11 22:00:34.011570,2025-11-15 22:00:34.011570,91,Novedad ejemplo,2025-11-12 22:00:34.011573,Obs extra 1,Obs extra 2
92,Laura,Pérez,Pasaporte,6418909,laura.pérez@mail.com,3778154811,3806568810,Activo,2,92,False,479,19,True,92,22:00:34,00:00:34,Rechazada,2025-11-26,Observación ejemplo,Efectivo,142667.27,XYZ223,Carro,True,False,92,11,True,False,92,False,2026-01-13,22:00:34,True,92,Recibo,Descripción ejemplo,2025-10-30 22:00:34.011603,92,2,166,Paquete ejemplo,2025-11-16 22:00:34.011605,2025-11-21 22:00:34.011605,92,Novedad ejemplo,2025-11-07 22:00:34.011609,Obs extra 1,Obs extra 2
93,Laura,López,Pasaporte,1814460,laura.lópez@mail.com,3652353072,3944083320,Inactivo,1,93,True,297,3,False,93,22:00:34,00:00:34,Aprobada,2025-12-17,Observación ejemplo,Transferencia,318210.68,ABC445,Moto,True,True,93,86,False,False,93,True,2025-12-02,22:00:34,False,93,Recibo,Descripción ejemplo,2025-10-29 22:00:34.011642,93,10,116,Paquete ejemplo,2025-11-10 22:00:34.011644,2025-11-15 22:00:34.011644,93,Novedad ejemplo,2025-11-15 22:00:34.011648,Obs extra 1,Obs extra 2
94,María,Hernández,CE,7444639,maría.hernández@mail.com,3370407381,3665629984,Activo,3,94,True,292,10,True,94,22:00:34,00:00:34,Rechazada,2025-11-29,Observación ejemplo,Transferencia,404578.98,GHI895,Moto,True,True,94,74,False,True,94,False,2026-01-08,22:00:34,True,94,Recibo,Descripción ejemplo,2025-11-19 22:00:34.052356,94,20,387,Paquete ejemplo,2025-11-13 22:00:34.052362,2025-11-14 22:00:34.052362,94,Novedad ejemplo,2025-11-07 22:00:34.052369,Obs extra 1,Obs extra 2
95,Ana,Pérez,Pasaporte,9308046,ana.pérez@mail.com,3816449829,3746290175,Activo,3,95,True,271,8,False,95,22:00:34,00:00:34,En espera,2025-12-09,Observación ejemplo,Efectivo,134972.87,XYZ188,Carro,False,True,95,58,False,True,95,True,2025-12-18,22:00:34,True,95,Recibo,Descripción ejemplo,2025-11-09 22:00:34.052496,95,11,425,Paquete ejemplo,2025-11-19 22:00:34.052500,2025-11-23 22:00:34.052500,95,Novedad ejemplo,2025-11-10 22:00:34.052506,Obs extra 1,Obs extra 2
